,FREQ,REF_AREA,SEX,AGE,EDU_LEV_HIGHEST,TIME_PERIOD,OBS_VALUE
549,A,ITCD,9,Y50-74,13,2024,71.56
550,A,ITCD,9,Y50-74,7,2023,58.453
551,A,ITCD,9,Y50-74,7,2024,51.537
552,A,ITCD,9,Y50-74,99,2023,158.433
553,A,ITCD,9,Y50-74,99,2024,137.279
554,A,ITCD,9,Y55-64,99,2023,87.815
555,A,ITCD,9,Y55-64,99,2024,71.545
556,A,ITCD,9,Y65-74,99,2023,5.66
557,A,ITCD,9,Y65-74,99,2024,5.316
558,A,ITD,1,Y15-24,99,2023,26.888
559,A,ITD,1,Y15-24,99,2024,20.533
560,A,ITD,1,Y15-29,99,2023,39.764
561,A,ITD,1,Y15-29,99,2024,32.422
562,A,ITD,1,Y15-34,11,2023,8.522
563,A,ITD,1,Y15-34,11,2024,7.624
564,A,ITD,1,Y15-34,13,2023,13.795
565,A,ITD,1,Y15-34,13,2024,12.114
566,A,ITD,1,Y15-34,7,2023,29.86
567,A,ITD,1,Y15-34,7,2024,22.267
568,A,ITD,1,Y15-34,99,2023,52.178
569,A,ITD,1,Y15-34,99,2024,42.005
570,A,ITD,1,Y15-64,11,2023,13.559
571,A,ITD,1,Y15-64,11,2024,11.794
572,A,ITD,1,Y15-64,13,2023,42.345
573,A,ITD,1,Y15-64,13,2024,34.654
574,A,ITD,1,Y15-64,7,2023,49.944
575,A,ITD,1,Y15-64,7,2024,37.224
576,A,ITD,1,Y15-64,99,2023,105.848
577,A,ITD,1,Y15-64,99,2024,83.672
578,A,ITD,1,Y15-74,11,2023,13.826
579,A,ITD,1,Y15-74,11,2024,11.963
580,A,ITD,1,Y15-74,13,2023,42.411
581,A,ITD,1,Y15-74,13,2024,34.838
582,A,ITD,1,Y15-74,7,2023,50.44
583,A,ITD,1,Y15-74,7,2024,37.525
584,A,ITD,1,Y15-74,99,2023,106.677
585,A,ITD,1,Y15-74,99,2024,84.326
586,A,ITD,1,Y25-34,99,2023,25.29
587,A,ITD,1,Y25-34,99,2024,21.472
588,A,ITD,1,Y35-44,99,2023,16.066
589,A,ITD,1,Y35-44,99,2024,14.175
590,A,ITD,1,Y35-49,11,2023,3.044
591,A,ITD,1,Y35-49,11,2024,2.335
592,A,ITD,1,Y35-49,13,2023,10.534
593,A,ITD,1,Y35-49,13,2024,9.077
594,A,ITD,1,Y35-49,7,2023,11.471
595,A,ITD,1,Y35-49,7,2024,9.098
596,A,ITD,1,Y35-49,99,2023,25.05
597,A,ITD,1,Y35-49,99,2024,20.51
598,A,ITD,1,Y45-54,99,2023,20.268
599,A,ITD,1,Y45-54,99,2024,15.685
600,A,ITD,1,Y50-64,11,2023,1.993
601,A,ITD,1,Y50-64,11,2024,1.835
602,A,ITD,1,Y50-64,13,2023,18.016
603,A,ITD,1,Y50-64,13,2024,13.463
604,A,ITD,1,Y50-64,7,2023,8.612
605,A,ITD,1,Y50-64,7,2024,5.859
606,A,ITD,1,Y50-64,99,2023,28.621
607,A,ITD,1,Y50-64,99,2024,21.157
608,A,ITD,1,Y50-74,11,2023,2.259
609,A,ITD,1,Y50-74,11,2024,2.005
610,A,ITD,1,Y50-74,13,2023,18.081
611,A,ITD,1,Y50-74,13,2024,13.647
612,A,ITD,1,Y50-74,7,2023,9.109
613,A,ITD,1,Y50-74,7,2024,6.159
614,A,ITD,1,Y50-74,99,2023,29.45
615,A,ITD,1,Y50-74,99,2024,21.811
616,A,ITD,1,Y55-64,99,2023,17.336
617,A,ITD,1,Y55-64,99,2024,11.808
618,A,ITD,1,Y65-74,99,2023,0.829
619,A,ITD,1,Y65-74,99,2024,0.654
620,A,ITD,2,Y15-24,99,2023,25.114
621,A,ITD,2,Y15-24,99,2024,15.109
622,A,ITD,2,Y15-29,99,2023,40.856
623,A,ITD,2,Y15-29,99,2024,30.401
624,A,ITD,2,Y15-34,11,2023,13.8
625,A,ITD,2,Y15-34,11,2024,10.705
626,A,ITD,2,Y15-34,13,2023,10.159
627,A,ITD,2,Y15-34,13,2024,10.228
628,A,ITD,2,Y15-34,7,2023,28.313
629,A,ITD,2,Y15-34,7,2024,21.028
630,A,ITD,2,Y15-34,99,2023,52.271
631,A,ITD,2,Y15-34,99,2024,41.961
632,A,ITD,2,Y15-64,11,2023,25.422
633,A,ITD,2,Y15-64,11,2024,22.958
634,A,ITD,2,Y15-64,13,2023,43.239
635,A,ITD,2,Y15-64,13,2024,36.791
636,A,ITD,2,Y15-64,7,2023,66.313
637,A,ITD,2,Y15-64,7,2024,49.743
638,A,ITD,2,Y15-64,99,2023,134.974
639,A,ITD,2,Y15-64,99,2024,109.492
640,A,ITD,2,Y15-74,11,2023,25.422
641,A,ITD,2,Y15-74,11,2024,23.322
642,A,ITD,2,Y15-74,13,2023,43.825
643,A,ITD,2,Y15-74,13,2024,37.365
644,A,ITD,2,Y15-74,7,2023,66.525
645,A,ITD,2,Y15-74,7,2024,50.458
646,A,ITD,2,Y15-74,99,2023,135.772
647,A,ITD,2,Y15-74,99,2024,111.145
648,A,ITD,2,Y25-34,99,2023,27.157
649,A,ITD,2,Y25-34,99,2024,26.852
650,A,ITD,2,Y35-44,99,2023,27.831
651,A,ITD,2,Y35-44,99,2024,18.767
652,A,ITD,2,Y35-49,11,2023,8.289
653,A,ITD,2,Y35-49,11,2024,9.264
654,A,ITD,2,Y35-49,13,2023,17.285
655,A,ITD,2,Y35-49,13,2024,12.312
656,A,ITD,2,Y35-49,7,2023,20.759
657,A,ITD,2,Y35-49,7,2024,16.233
658,A,ITD,2,Y35-49,99,2023,46.334
659,A,ITD,2,Y35-49,99,2024,37.809
660,A,ITD,2,Y45-54,99,2023,34.469
661,A,ITD,2,Y45-54,99,2024,32.874
662,A,ITD,2,Y50-64,11,2023,3.332
663,A,ITD,2,Y50-64,11,2024,2.989
664,A,ITD,2,Y50-64,13,2023,15.795
665,A,ITD,2,Y50-64,13,2024,14.251
666,A,ITD,2,Y50-64,7,2023,17.242
667,A,ITD,2,Y50-64,7,2024,12.482
668,A,ITD,2,Y50-64,99,2023,36.369
669,A,ITD,2,Y50-64,99,2024,29.722
670,A,ITD,2,Y50-74,11,2023,3.332
671,A,ITD,2,Y50-74,11,2024,3.354
672,A,ITD,2,Y50-74,13,2023,16.381
673,A,ITD,2,Y50-74,13,2024,14.824
674,A,ITD,2,Y50-74,7,2023,17.453
675,A,ITD,2,Y50-74,7,2024,13.197
676,A,ITD,2,Y50-74,99,2023,37.167
677,A,ITD,2,Y50-74,99,2024,31.375
678,A,ITD,2,Y55-64,99,2023,20.403
679,A,ITD,2,Y55-64,99,2024,15.891
680,A,ITD,2,Y65-74,99,2023,0.798
681,A,ITD,2,Y65-74,99,2024,1.653
682,A,ITD,9,Y15-24,99,2023,52.002
683,A,ITD,9,Y15-24,99,2024,35.642
684,A,ITD,9,Y15-29,99,2023,80.62
685,A,ITD,9,Y15-29,99,2024,62.823
686,A,ITD,9,Y15-34,11,2023,22.322
687,A,ITD,9,Y15-34,11,2024,18.329
688,A,ITD,9,Y15-34,13,2023,23.954
689,A,ITD,9,Y15-34,13,2024,22.342
690,A,ITD,9,Y15-34,7,2023,58.173
691,A,ITD,9,Y15-34,7,2024,43.295
692,A,ITD,9,Y15-34,99,2023,104.449
693,A,ITD,9,Y15-34,99,2024,83.966
694,A,ITD,9,Y15-64,11,2023,38.981
695,A,ITD,9,Y15-64,11,2024,34.752
696,A,ITD,9,Y15-64,13,2023,85.584
697,A,ITD,9,Y15-64,13,2024,71.445
698,A,ITD,9,Y15-64,7,2023,116.257
699,A,ITD,9,Y15-64,7,2024,86.967
700,A,ITD,9,Y15-64,99,2023,240.822
701,A,ITD,9,Y15-64,99,2024,193.164
702,A,ITD,9,Y15-74,11,2023,39.248
703,A,ITD,9,Y15-74,11,2024,35.286
704,A,ITD,9,Y15-74,13,2023,86.236
705,A,ITD,9,Y15-74,13,2024,72.203
706,A,ITD,9,Y15-74,7,2023,116.966
707,A,ITD,9,Y15-74,7,2024,87.983
708,A,ITD,9,Y15-74,99,2023,242.449
709,A,ITD,9,Y15-74,99,2024,195.471
710,A,ITD,9,Y25-34,99,2023,52.447
711,A,ITD,9,Y25-34,99,2024,48.324
712,A,ITD,9,Y35-44,99,2023,43.896
713,A,ITD,9,Y35-44,99,2024,32.941
714,A,ITD,9,Y35-49,11,2023,11.334
715,A,ITD,9,Y35-49,11,2024,11.598
716,A,ITD,9,Y35-49,13,2023,27.819
717,A,ITD,9,Y35-49,13,2024,21.39
718,A,ITD,9,Y35-49,7,2023,32.23
719,A,ITD,9,Y35-49,7,2024,25.331
720,A,ITD,9,Y35-49,99,2023,71.383
721,A,ITD,9,Y35-49,99,2024,58.319
722,A,ITD,9,Y45-54,99,2023,54.737
723,A,ITD,9,Y45-54,99,2024,48.558
724,A,ITD,9,Y50-64,11,2023,5.325
725,A,ITD,9,Y50-64,11,2024,4.824
726,A,ITD,9,Y50-64,13,2023,33.811
727,A,ITD,9,Y50-64,13,2024,27.714
728,A,ITD,9,Y50-64,7,2023,25.854
729,A,ITD,9,Y50-64,7,2024,18.341
730,A,ITD,9,Y50-64,99,2023,64.989
731,A,ITD,9,Y50-64,99,2024,50.879
732,A,ITD,9,Y50-74,11,2023,5.591
733,A,ITD,9,Y50-74,11,2024,5.358
734,A,ITD,9,Y50-74,13,2023,34.463
735,A,ITD,9,Y50-74,13,2024,28.472
736,A,ITD,9,Y50-74,7,2023,26.562
737,A,ITD,9,Y50-74,7,2024,19.357
738,A,ITD,9,Y50-74,99,2023,66.616
739,A,ITD,9,Y50-74,99,2024,53.186
740,A,ITD,9,Y55-64,99,2023,37.739
741,A,ITD,9,Y55-64,99,2024,27.698
742,A,ITD,9,Y65-74,99,2023,1.627
743,A,ITD,9,Y65-74,99,2024,2.308
744,A,ITE,1,Y15-24,99,2023,29.704
745,A,ITE,1,Y15-24,99,2024,26.402
746,A,ITE,1,Y15-29,99,2023,54.717
747,A,ITE,1,Y15-29,99,2024,45.171
748,A,ITE,1,Y15-34,11,2023,11.83
749,A,ITE,1,Y15-34,11,2024,8.249
750,A,ITE,1,Y15-34,13,2023,21.367
751,A,ITE,1,Y15-34,13,2024,15.37
752,A,ITE,1,Y15-34,7,2023,37.736
753,A,ITE,1,Y15-34,7,2024,35.597
754,A,ITE,1,Y15-34,99,2023,70.934
755,A,ITE,1,Y15-34,99,2024,59.215
756,A,ITE,1,Y15-64,11,2023,17.192
757,A,ITE,1,Y15-64,11,2024,14.45
758,A,ITE,1,Y15-64,13,2023,61.643
759,A,ITE,1,Y15-64,13,2024,50.427
760,A,ITE,1,Y15-64,7,2023,70.821
761,A,ITE,1,Y15-64,7,2024,64.448
762,A,ITE,1,Y15-64,99,2023,149.656
763,A,ITE,1,Y15-64,99,2024,129.324
764,A,ITE,1,Y15-74,11,2023,17.282
765,A,ITE,1,Y15-74,11,2024,14.755
766,A,ITE,1,Y15-74,13,2023,62.276
767,A,ITE,1,Y15-74,13,2024,52.121
768,A,ITE,1,Y15-74,7,2023,71.258
769,A,ITE,1,Y15-74,7,2024,64.639
770,A,ITE,1,Y15-74,99,2023,150.816
771,A,ITE,1,Y15-74,99,2024,131.515
772,A,ITE,1,Y25-34,99,2023,41.229
773,A,ITE,1,Y25-34,99,2024,32.813
774,A,ITE,1,Y35-44,99,2023,28.058
775,A,ITE,1,Y35-44,99,2024,26.839
776,A,ITE,1,Y35-49,11,2023,3.401
777,A,ITE,1,Y35-49,11,2024,4.4
778,A,ITE,1,Y35-49,13,2023,20.333
779,A,ITE,1,Y35-49,13,2024,16.774
780,A,ITE,1,Y35-49,7,2023,20.517
781,A,ITE,1,Y35-49,7,2024,16.737
782,A,ITE,1,Y35-49,99,2023,44.25
783,A,ITE,1,Y35-49,99,2024,37.911
784,A,ITE,1,Y45-54,99,2023,30.888
785,A,ITE,1,Y45-54,99,2024,24.436
786,A,ITE,1,Y50-64,11,2023,1.961
787,A,ITE,1,Y50-64,11,2024,1.801
788,A,ITE,1,Y50-64,13,2023,19.943
789,A,ITE,1,Y50-64,13,2024,18.283
790,A,ITE,1,Y50-64,7,2023,12.568
791,A,ITE,1,Y50-64,7,2024,12.114
792,A,ITE,1,Y50-64,99,2023,34.473
793,A,ITE,1,Y50-64,99,2024,32.198
794,A,ITE,1,Y50-74,11,2023,2.051
795,A,ITE,1,Y50-74,11,2024,2.106
796,A,ITE,1,Y50-74,13,2023,20.577
797,A,ITE,1,Y50-74,13,2024,19.978
798,A,ITE,1,Y50-74,7,2023,13.005
799,A,ITE,1,Y50-74,7,2024,12.306
800,A,ITE,1,Y50-74,99,2023,35.632
801,A,ITE,1,Y50-74,99,2024,34.39
802,A,ITE,1,Y55-64,99,2023,19.776
803,A,ITE,1,Y55-64,99,2024,18.834
804,A,ITE,1,Y65-74,99,2023,1.16
805,A,ITE,1,Y65-74,99,2024,2.191
806,A,ITE,2,Y15-24,99,2023,23.894
807,A,ITE,2,Y15-24,99,2024,24.011
808,A,ITE,2,Y15-29,99,2023,47.479
809,A,ITE,2,Y15-29,99,2024,43.134
810,A,ITE,2,Y15-34,11,2023,16.186
811,A,ITE,2,Y15-34,11,2024,14.335
812,A,ITE,2,Y15-34,13,2023,11.689
813,A,ITE,2,Y15-34,13,2024,9.302
814,A,ITE,2,Y15-34,7,2023,34.575
815,A,ITE,2,Y15-34,7,2024,36.586
816,A,ITE,2,Y15-34,99,2023,62.449
817,A,ITE,2,Y15-34,99,2024,60.223
818,A,ITE,2,Y15-64,11,2023,33.16
819,A,ITE,2,Y15-64,11,2024,28.884
820,A,ITE,2,Y15-64,13,2023,52.689
821,A,ITE,2,Y15-64,13,2024,36.097
822,A,ITE,2,Y15-64,7,2023,91.736
823,A,ITE,2,Y15-64,7,2024,85.857
824,A,ITE,2,Y15-64,99,2023,177.585
825,A,ITE,2,Y15-64,99,2024,150.837
826,A,ITE,2,Y15-74,11,2023,33.528
827,A,ITE,2,Y15-74,11,2024,29.393
828,A,ITE,2,Y15-74,13,2023,53.839
829,A,ITE,2,Y15-74,13,2024,36.912
830,A,ITE,2,Y15-74,7,2023,92.274
831,A,ITE,2,Y15-74,7,2024,86.492
832,A,ITE,2,Y15-74,99,2023,179.641
833,A,ITE,2,Y15-74,99,2024,152.797
834,A,ITE,2,Y25-34,99,2023,38.555
835,A,ITE,2,Y25-34,99,2024,36.212
836,A,ITE,2,Y35-44,99,2023,37.7
837,A,ITE,2,Y35-44,99,2024,33.948
838,A,ITE,2,Y35-49,11,2023,9.55
839,A,ITE,2,Y35-49,11,2024,11.058
840,A,ITE,2,Y35-49,13,2023,18.755
841,A,ITE,2,Y35-49,13,2024,13.545
842,A,ITE,2,Y35-49,7,2023,34.182
843,A,ITE,2,Y35-49,7,2024,29.456
844,A,ITE,2,Y35-49,99,2023,62.488
845,A,ITE,2,Y35-49,99,2024,54.06
846,A,ITE,2,Y45-54,99,2023,51.212
847,A,ITE,2,Y45-54,99,2024,37.385
848,A,ITE,2,Y50-64,11,2023,7.423
849,A,ITE,2,Y50-64,11,2024,3.49
850,A,ITE,2,Y50-64,13,2023,22.246
851,A,ITE,2,Y50-64,13,2024,13.25
852,A,ITE,2,Y50-64,7,2023,22.979
853,A,ITE,2,Y50-64,7,2024,19.814
854,A,ITE,2,Y50-64,99,2023,52.649
855,A,ITE,2,Y50-64,99,2024,36.554
856,A,ITE,2,Y50-74,11,2023,7.791
857,A,ITE,2,Y50-74,11,2024,3.999
858,A,ITE,2,Y50-74,13,2023,23.395
859,A,ITE,2,Y50-74,13,2024,14.065
860,A,ITE,2,Y50-74,7,2023,23.518
861,A,ITE,2,Y50-74,7,2024,20.449
862,A,ITE,2,Y50-74,99,2023,54.704
863,A,ITE,2,Y50-74,99,2024,38.514
864,A,ITE,2,Y55-64,99,2023,26.224
865,A,ITE,2,Y55-64,99,2024,19.281
866,A,ITE,2,Y65-74,99,2023,2.056
867,A,ITE,2,Y65-74,99,2024,1.96
868,A,ITE,9,Y15-24,99,2023,53.598
869,A,ITE,9,Y15-24,99,2024,50.413
870,A,ITE,9,Y15-29,99,2023,102.195
871,A,ITE,9,Y15-29,99,2024,88.305
872,A,ITE,9,Y15-34,11,2023,28.017
873,A,ITE,9,Y15-34,11,2024,22.584
874,A,ITE,9,Y15-34,13,2023,33.056
875,A,ITE,9,Y15-34,13,2024,24.671
876,A,ITE,9,Y15-34,7,2023,72.311
877,A,ITE,9,Y15-34,7,2024,72.183
878,A,ITE,9,Y15-34,99,2023,133.383
879,A,ITE,9,Y15-34,99,2024,119.438
880,A,ITE,9,Y15-64,11,2023,50.352
881,A,ITE,9,Y15-64,11,2024,43.333
882,A,ITE,9,Y15-64,13,2023,114.332
883,A,ITE,9,Y15-64,13,2024,86.524
884,A,ITE,9,Y15-64,7,2023,162.557
885,A,ITE,9,Y15-64,7,2024,150.304
886,A,ITE,9,Y15-64,99,2023,327.242
887,A,ITE,9,Y15-64,99,2024,280.161
888,A,ITE,9,Y15-74,11,2023,50.81
889,A,ITE,9,Y15-74,11,2024,44.147
890,A,ITE,9,Y15-74,13,2023,116.115
891,A,ITE,9,Y15-74,13,2024,89.034
892,A,ITE,9,Y15-74,7,2023,163.532
893,A,ITE,9,Y15-74,7,2024,151.131
894,A,ITE,9,Y15-74,99,2023,330.457
895,A,ITE,9,Y15-74,99,2024,284.312
896,A,ITE,9,Y25-34,99,2023,79.785
897,A,ITE,9,Y25-34,99,2024,69.025
898,A,ITE,9,Y35-44,99,2023,65.759
899,A,ITE,9,Y35-44,99,2024,60.787
900,A,ITE,9,Y35-49,11,2023,12.951
901,A,ITE,9,Y35-49,11,2024,15.458
902,A,ITE,9,Y35-49,13,2023,39.088
903,A,ITE,9,Y35-49,13,2024,30.319
904,A,ITE,9,Y35-49,7,2023,54.698
905,A,ITE,9,Y35-49,7,2024,46.193
906,A,ITE,9,Y35-49,99,2023,106.738
907,A,ITE,9,Y35-49,99,2024,91.97
908,A,ITE,9,Y45-54,99,2023,82.1
909,A,ITE,9,Y45-54,99,2024,61.821
910,A,ITE,9,Y50-64,11,2023,9.384
911,A,ITE,9,Y50-64,11,2024,5.292
912,A,ITE,9,Y50-64,13,2023,42.189
913,A,ITE,9,Y50-64,13,2024,31.533
914,A,ITE,9,Y50-64,7,2023,35.548
915,A,ITE,9,Y50-64,7,2024,31.928
916,A,ITE,9,Y50-64,99,2023,87.121
917,A,ITE,9,Y50-64,99,2024,68.753
918,A,ITE,9,Y50-74,11,2023,9.842
919,A,ITE,9,Y50-74,11,2024,6.106
920,A,ITE,9,Y50-74,13,2023,43.972
921,A,ITE,9,Y50-74,13,2024,34.043
922,A,ITE,9,Y50-74,7,2023,36.523
923,A,ITE,9,Y50-74,7,2024,32.755
924,A,ITE,9,Y50-74,99,2023,90.337
925,A,ITE,9,Y50-74,99,2024,72.904
926,A,ITE,9,Y55-64,99,2023,46.0
927,A,ITE,9,Y55-64,99,2024,38.115
928,A,ITE,9,Y65-74,99,2023,3.216
929,A,ITE,9,Y65-74,99,2024,4.151
930,A,ITFG,1,Y15-24,99,2023,94.793
931,A,ITFG,1,Y15-24,99,2024,88.493
932,A,ITFG,1,Y15-29,99,2023,171.975
933,A,ITFG,1,Y15-29,99,2024,152.676
934,A,ITFG,1,Y15-34,11,2023,21.912
935,A,ITFG,1,Y15-34,11,2024,19.456
936,A,ITFG,1,Y15-34,13,2023,88.927
937,A,ITFG,1,Y15-34,13,2024,80.862
938,A,ITFG,1,Y15-34,7,2023,132.158
939,A,ITFG,1,Y15-34,7,2024,115.889
940,A,ITFG,1,Y15-34,99,2023,242.997
941,A,ITFG,1,Y15-34,99,2024,216.208
942,A,ITFG,1,Y15-64,11,2023,36.929
943,A,ITFG,1,Y15-64,11,2024,31.775
944,A,ITFG,1,Y15-64,13,2023,300.849
945,A,ITFG,1,Y15-64,13,2024,254.271
946,A,ITFG,1,Y15-64,7,2023,222.106
947,A,ITFG,1,Y15-64,7,2024,198.776
948,A,ITFG,1,Y15-64,99,2023,559.884
949,A,ITFG,1,Y15-64,99,2024,484.822
950,A,ITFG,1,Y15-74,11,2023,37.117
951,A,ITFG,1,Y15-74,11,2024,32.054
952,A,ITFG,1,Y15-74,13,2023,305.329
953,A,ITFG,1,Y15-74,13,2024,256.739
954,A,ITFG,1,Y15-74,7,2023,222.784
955,A,ITFG,1,Y15-74,7,2024,199.388
956,A,ITFG,1,Y15-74,99,2023,565.23
957,A,ITFG,1,Y15-74,99,2024,488.18
958,A,ITFG,1,Y25-34,99,2023,148.204
959,A,ITFG,1,Y25-34,99,2024,127.715
960,A,ITFG,1,Y35-44,99,2023,122.25
961,A,ITFG,1,Y35-44,99,2024,101.305
962,A,ITFG,1,Y35-49,11,2023,11.973
963,A,ITFG,1,Y35-49,11,2024,9.668
964,A,ITFG,1,Y35-49,13,2023,114.246
965,A,ITFG,1,Y35-49,13,2024,88.072
966,A,ITFG,1,Y35-49,7,2023,58.187
967,A,ITFG,1,Y35-49,7,2024,54.942
968,A,ITFG,1,Y35-49,99,2023,184.405
969,A,ITFG,1,Y35-49,99,2024,152.682
970,A,ITFG,1,Y45-54,99,2023,120.351
971,A,ITFG,1,Y45-54,99,2024,101.381
972,A,ITFG,1,Y50-64,11,2023,3.045
973,A,ITFG,1,Y50-64,11,2024,2.65
974,A,ITFG,1,Y50-64,13,2023,97.676
975,A,ITFG,1,Y50-64,13,2024,85.337
976,A,ITFG,1,Y50-64,7,2023,31.761
977,A,ITFG,1,Y50-64,7,2024,27.945
978,A,ITFG,1,Y50-64,99,2023,132.482
979,A,ITFG,1,Y50-64,99,2024,115.932
980,A,ITFG,1,Y50-74,11,2023,3.232
981,A,ITFG,1,Y50-74,11,2024,2.929
982,A,ITFG,1,Y50-74,13,2023,102.156
983,A,ITFG,1,Y50-74,13,2024,87.805
984,A,ITFG,1,Y50-74,7,2023,32.44
985,A,ITFG,1,Y50-74,7,2024,28.557
986,A,ITFG,1,Y50-74,99,2023,137.828
987,A,ITFG,1,Y50-74,99,2024,119.29
988,A,ITFG,1,Y55-64,99,2023,74.286
989,A,ITFG,1,Y55-64,99,2024,65.928
990,A,ITFG,1,Y65-74,99,2023,5.346
991,A,ITFG,1,Y65-74,99,2024,3.358
992,A,ITFG,2,Y15-24,99,2023,72.041
993,A,ITFG,2,Y15-24,99,2024,54.967
994,A,ITFG,2,Y15-29,99,2023,136.919
995,A,ITFG,2,Y15-29,99,2024,117.61
996,A,ITFG,2,Y15-34,11,2023,37.507
997,A,ITFG,2,Y15-34,11,2024,31.909
998,A,ITFG,2,Y15-34,13,2023,52.221
999,A,ITFG,2,Y15-34,13,2024,42.903
1000,A,ITFG,2,Y15-34,7,2023,110.729
1001,A,ITFG,2,Y15-34,7,2024,91.412
1002,A,ITFG,2,Y15-34,99,2023,200.457
1003,A,ITFG,2,Y15-34,99,2024,166.223
1004,A,ITFG,2,Y15-64,11,2023,66.39
1005,A,ITFG,2,Y15-64,11,2024,56.144
1006,A,ITFG,2,Y15-64,13,2023,169.799
1007,A,ITFG,2,Y15-64,13,2024,136.966
1008,A,ITFG,2,Y15-64,7,2023,221.577
1009,A,ITFG,2,Y15-64,7,2024,182.846
1010,A,ITFG,2,Y15-64,99,2023,457.766
1011,A,ITFG,2,Y15-64,99,2024,375.956
1012,A,ITFG,2,Y15-74,11,2023,66.718
1013,A,ITFG,2,Y15-74,11,2024,56.348
1014,A,ITFG,2,Y15-74,13,2023,170.873
1015,A,ITFG,2,Y15-74,13,2024,139.3
1016,A,ITFG,2,Y15-74,7,2023,221.656
1017,A,ITFG,2,Y15-74,7,2024,182.948
1018,A,ITFG,2,Y15-74,99,2023,459.248
1019,A,ITFG,2,Y15-74,99,2024,378.597
1020,A,ITFG,2,Y25-34,99,2023,128.417
1021,A,ITFG,2,Y25-34,99,2024,111.256
1022,A,ITFG,2,Y35-44,99,2023,115.83
1023,A,ITFG,2,Y35-44,99,2024,92.985
1024,A,ITFG,2,Y35-49,11,2023,22.531
1025,A,ITFG,2,Y35-49,11,2024,17.523
1026,A,ITFG,2,Y35-49,13,2023,70.325
1027,A,ITFG,2,Y35-49,13,2024,53.751
1028,A,ITFG,2,Y35-49,7,2023,82.04
1029,A,ITFG,2,Y35-49,7,2024,61.88
1030,A,ITFG,2,Y35-49,99,2023,174.896
1031,A,ITFG,2,Y35-49,99,2024,133.154
1032,A,ITFG,2,Y45-54,99,2023,100.942
1033,A,ITFG,2,Y45-54,99,2024,84.232
1034,A,ITFG,2,Y50-64,11,2023,6.352
1035,A,ITFG,2,Y50-64,11,2024,6.712
1036,A,ITFG,2,Y50-64,13,2023,47.252
1037,A,ITFG,2,Y50-64,13,2024,40.312
1038,A,ITFG,2,Y50-64,7,2023,28.808
1039,A,ITFG,2,Y50-64,7,2024,29.555
1040,A,ITFG,2,Y50-64,99,2023,82.413
1041,A,ITFG,2,Y50-64,99,2024,76.579
1042,A,ITFG,2,Y50-74,11,2023,6.68
1043,A,ITFG,2,Y50-74,11,2024,6.917
1044,A,ITFG,2,Y50-74,13,2023,48.327
1045,A,ITFG,2,Y50-74,13,2024,42.647
1046,A,ITFG,2,Y50-74,7,2023,28.888
1047,A,ITFG,2,Y50-74,7,2024,29.656
1048,A,ITFG,2,Y50-74,99,2023,83.894
1049,A,ITFG,2,Y50-74,99,2024,79.22
1050,A,ITFG,2,Y55-64,99,2023,40.537
1051,A,ITFG,2,Y55-64,99,2024,32.516
1052,A,ITFG,2,Y65-74,99,2023,1.481
1053,A,ITFG,2,Y65-74,99,2024,2.641
1054,A,ITFG,9,Y15-24,99,2023,166.834
1055,A,ITFG,9,Y15-24,99,2024,143.459
1056,A,ITFG,9,Y15-29,99,2023,308.894
1057,A,ITFG,9,Y15-29,99,2024,270.286
1058,A,ITFG,9,Y15-34,11,2023,59.42
1059,A,ITFG,9,Y15-34,11,2024,51.365
1060,A,ITFG,9,Y15-34,13,2023,141.148
1061,A,ITFG,9,Y15-34,13,2024,123.765
1062,A,ITFG,9,Y15-34,7,2023,242.887
1063,A,ITFG,9,Y15-34,7,2024,207.301
1064,A,ITFG,9,Y15-34,99,2023,443.455
1065,A,ITFG,9,Y15-34,99,2024,382.431
1066,A,ITFG,9,Y15-64,11,2023,103.32
1067,A,ITFG,9,Y15-64,11,2024,87.918
1068,A,ITFG,9,Y15-64,13,2023,470.648
1069,A,ITFG,9,Y15-64,13,2024,391.237
1070,A,ITFG,9,Y15-64,7,2023,443.683
1071,A,ITFG,9,Y15-64,7,2024,381.623
1072,A,ITFG,9,Y15-64,99,2023,1017.65
1073,A,ITFG,9,Y15-64,99,2024,860.778
1074,A,ITFG,9,Y15-74,11,2023,103.835
1075,A,ITFG,9,Y15-74,11,2024,88.402
1076,A,ITFG,9,Y15-74,13,2023,476.202
1077,A,ITFG,9,Y15-74,13,2024,396.039
1078,A,ITFG,9,Y15-74,7,2023,444.441
1079,A,ITFG,9,Y15-74,7,2024,382.336
1080,A,ITFG,9,Y15-74,99,2023,1024.477
1081,A,ITFG,9,Y15-74,99,2024,866.777
1082,A,ITFG,9,Y25-34,99,2023,276.62
1083,A,ITFG,9,Y25-34,99,2024,238.971
1084,A,ITFG,9,Y35-44,99,2023,238.08
1085,A,ITFG,9,Y35-44,99,2024,194.29
1086,A,ITFG,9,Y35-49,11,2023,34.503
1087,A,ITFG,9,Y35-49,11,2024,27.191
1088,A,ITFG,9,Y35-49,13,2023,184.571
1089,A,ITFG,9,Y35-49,13,2024,141.823
1090,A,ITFG,9,Y35-49,7,2023,140.227
1091,A,ITFG,9,Y35-49,7,2024,116.821
1092,A,ITFG,9,Y35-49,99,2023,359.301
1093,A,ITFG,9,Y35-49,99,2024,285.836
1094,A,ITFG,9,Y45-54,99,2023,221.293
