REF_AREA,MARRIAGE_RITE,TIME_PERIOD,OBS_VALUE,NOTE_REF_AREA
ITE15,REL,2023,29.9,FILTER__ITE1
ITE16,ALL,2014,100.0,FILTER__ITE1
ITE16,ALL,2015,100.0,FILTER__ITE1
ITE16,ALL,2016,100.0,FILTER__ITE1
ITE16,ALL,2017,100.0,FILTER__ITE1
ITE16,ALL,2018,100.0,FILTER__ITE1
ITE16,ALL,2019,100.0,FILTER__ITE1
ITE16,ALL,2020,100.0,FILTER__ITE1
ITE16,ALL,2021,100.0,FILTER__ITE1
ITE16,ALL,2022,100.0,FILTER__ITE1
ITE16,ALL,2023,100.0,FILTER__ITE1
ITE16,CIVIL,2014,68.9,FILTER__ITE1
ITE16,CIVIL,2015,68.6,FILTER__ITE1
ITE16,CIVIL,2016,74.1,FILTER__ITE1
ITE16,CIVIL,2017,75.4,FILTER__ITE1
ITE16,CIVIL,2018,76.3,FILTER__ITE1
ITE16,CIVIL,2019,78.5,FILTER__ITE1
ITE16,CIVIL,2020,87.2,FILTER__ITE1
ITE16,CIVIL,2021,79.9,FILTER__ITE1
ITE16,CIVIL,2022,79.2,FILTER__ITE1
ITE16,CIVIL,2023,82.4,FILTER__ITE1
ITE16,REL,2014,31.1,FILTER__ITE1
ITE16,REL,2015,31.4,FILTER__ITE1
ITE16,REL,2016,25.9,FILTER__ITE1
ITE16,REL,2017,24.6,FILTER__ITE1
ITE16,REL,2018,23.7,FILTER__ITE1
ITE16,REL,2019,21.5,FILTER__ITE1
ITE16,REL,2020,12.8,FILTER__ITE1
ITE16,REL,2021,20.1,FILTER__ITE1
ITE16,REL,2022,20.8,FILTER__ITE1
ITE16,REL,2023,17.6,FILTER__ITE1
ITE17,ALL,2014,100.0,FILTER__ITE1
ITE17,ALL,2015,100.0,FILTER__ITE1
ITE17,ALL,2016,100.0,FILTER__ITE1
ITE17,ALL,2017,100.0,FILTER__ITE1
ITE17,ALL,2018,100.0,FILTER__ITE1
ITE17,ALL,2019,100.0,FILTER__ITE1
ITE17,ALL,2020,100.0,FILTER__ITE1
ITE17,ALL,2021,100.0,FILTER__ITE1
ITE17,ALL,2022,100.0,FILTER__ITE1
ITE17,ALL,2023,100.0,FILTER__ITE1
ITE17,CIVIL,2014,55.2,FILTER__ITE1
ITE17,CIVIL,2015,56.5,FILTER__ITE1
ITE17,CIVIL,2016,60.7,FILTER__ITE1
ITE17,CIVIL,2017,61.3,FILTER__ITE1
ITE17,CIVIL,2018,65.4,FILTER__ITE1
ITE17,CIVIL,2019,64.1,FILTER__ITE1
ITE17,CIVIL,2020,75.0,FILTER__ITE1
ITE17,CIVIL,2021,66.8,FILTER__ITE1
ITE17,CIVIL,2022,66.3,FILTER__ITE1
ITE17,CIVIL,2023,70.0,FILTER__ITE1
ITE17,REL,2014,44.8,FILTER__ITE1
ITE17,REL,2015,43.5,FILTER__ITE1
ITE17,REL,2016,39.3,FILTER__ITE1
ITE17,REL,2017,38.7,FILTER__ITE1
ITE17,REL,2018,34.6,FILTER__ITE1
ITE17,REL,2019,35.9,FILTER__ITE1
ITE17,REL,2020,25.0,FILTER__ITE1
ITE17,REL,2021,33.2,FILTER__ITE1
ITE17,REL,2022,33.7,FILTER__ITE1
ITE17,REL,2023,30.0,FILTER__ITE1
ITE18,ALL,2014,100.0,FILTER__ITE1
ITE18,ALL,2015,100.0,FILTER__ITE1
ITE18,ALL,2016,100.0,FILTER__ITE1
ITE18,ALL,2017,100.0,FILTER__ITE1
ITE18,ALL,2018,100.0,FILTER__ITE1
ITE18,ALL,2019,100.0,FILTER__ITE1
ITE18,ALL,2020,100.0,FILTER__ITE1
ITE18,ALL,2021,100.0,FILTER__ITE1
ITE18,ALL,2022,100.0,FILTER__ITE1
ITE18,ALL,2023,100.0,FILTER__ITE1
ITE18,CIVIL,2014,51.0,FILTER__ITE1
ITE18,CIVIL,2015,54.2,FILTER__ITE1
ITE18,CIVIL,2016,57.3,FILTER__ITE1
ITE18,CIVIL,2017,56.8,FILTER__ITE1
ITE18,CIVIL,2018,57.7,FILTER__ITE1
ITE18,CIVIL,2019,62.3,FILTER__ITE1
ITE18,CIVIL,2020,74.5,FILTER__ITE1
ITE18,CIVIL,2021,66.6,FILTER__ITE1
ITE18,CIVIL,2022,64.1,FILTER__ITE1
ITE18,CIVIL,2023,66.6,FILTER__ITE1
ITE18,REL,2014,49.0,FILTER__ITE1
ITE18,REL,2015,45.8,FILTER__ITE1
ITE18,REL,2016,42.7,FILTER__ITE1
ITE18,REL,2017,43.2,FILTER__ITE1
ITE18,REL,2018,42.3,FILTER__ITE1
ITE18,REL,2019,37.7,FILTER__ITE1
ITE18,REL,2020,25.5,FILTER__ITE1
ITE18,REL,2021,33.4,FILTER__ITE1
ITE18,REL,2022,35.9,FILTER__ITE1
ITE18,REL,2023,33.4,FILTER__ITE1
ITE19,ALL,2014,100.0,FILTER__ITE1
ITE19,ALL,2015,100.0,FILTER__ITE1
ITE19,ALL,2016,100.0,FILTER__ITE1
ITE19,ALL,2017,100.0,FILTER__ITE1
ITE19,ALL,2018,100.0,FILTER__ITE1
ITE19,ALL,2019,100.0,FILTER__ITE1
ITE19,ALL,2020,100.0,FILTER__ITE1
ITE19,ALL,2021,100.0,FILTER__ITE1
ITE19,ALL,2022,100.0,FILTER__ITE1
ITE19,ALL,2023,100.0,FILTER__ITE1
ITE19,CIVIL,2014,59.2,FILTER__ITE1
ITE19,CIVIL,2015,58.7,FILTER__ITE1
ITE19,CIVIL,2016,62.9,FILTER__ITE1
ITE19,CIVIL,2017,64.2,FILTER__ITE1
ITE19,CIVIL,2018,66.6,FILTER__ITE1
ITE19,CIVIL,2019,64.6,FILTER__ITE1
ITE19,CIVIL,2020,83.1,FILTER__ITE1
ITE19,CIVIL,2021,67.2,FILTER__ITE1
ITE19,CIVIL,2022,68.9,FILTER__ITE1
ITE19,CIVIL,2023,71.8,FILTER__ITE1
ITE19,REL,2014,40.8,FILTER__ITE1
ITE19,REL,2015,41.3,FILTER__ITE1
ITE19,REL,2016,37.1,FILTER__ITE1
ITE19,REL,2017,35.8,FILTER__ITE1
ITE19,REL,2018,33.4,FILTER__ITE1
ITE19,REL,2019,35.4,FILTER__ITE1
ITE19,REL,2020,16.9,FILTER__ITE1
ITE19,REL,2021,32.8,FILTER__ITE1
ITE19,REL,2022,31.1,FILTER__ITE1
ITE19,REL,2023,28.2,FILTER__ITE1
ITE1A,ALL,2014,100.0,FILTER__ITE1
ITE1A,ALL,2015,100.0,FILTER__ITE1
ITE1A,ALL,2016,100.0,FILTER__ITE1
ITE1A,ALL,2017,100.0,FILTER__ITE1
ITE1A,ALL,2018,100.0,FILTER__ITE1
ITE1A,ALL,2019,100.0,FILTER__ITE1
ITE1A,ALL,2020,100.0,FILTER__ITE1
ITE1A,ALL,2021,100.0,FILTER__ITE1
ITE1A,ALL,2022,100.0,FILTER__ITE1
ITE1A,ALL,2023,100.0,FILTER__ITE1
ITE1A,CIVIL,2014,64.7,FILTER__ITE1
ITE1A,CIVIL,2015,64.2,FILTER__ITE1
ITE1A,CIVIL,2016,68.0,FILTER__ITE1
ITE1A,CIVIL,2017,70.8,FILTER__ITE1
ITE1A,CIVIL,2018,71.7,FILTER__ITE1
ITE1A,CIVIL,2019,72.3,FILTER__ITE1
ITE1A,CIVIL,2020,83.7,FILTER__ITE1
ITE1A,CIVIL,2021,74.8,FILTER__ITE1
ITE1A,CIVIL,2022,73.3,FILTER__ITE1
ITE1A,CIVIL,2023,77.9,FILTER__ITE1
ITE1A,REL,2014,35.3,FILTER__ITE1
ITE1A,REL,2015,35.8,FILTER__ITE1
ITE1A,REL,2016,32.0,FILTER__ITE1
ITE1A,REL,2017,29.2,FILTER__ITE1
ITE1A,REL,2018,28.3,FILTER__ITE1
ITE1A,REL,2019,27.7,FILTER__ITE1
ITE1A,REL,2020,16.3,FILTER__ITE1
ITE1A,REL,2021,25.2,FILTER__ITE1
ITE1A,REL,2022,26.7,FILTER__ITE1
ITE1A,REL,2023,22.1,FILTER__ITE1
ITE2,ALL,2014,100.0,FILTER__ITE2
ITE2,ALL,2015,100.0,FILTER__ITE2
ITE2,ALL,2016,100.0,FILTER__ITE2
ITE2,ALL,2017,100.0,FILTER__ITE2
ITE2,ALL,2018,100.0,FILTER__ITE2
ITE2,ALL,2019,100.0,FILTER__ITE2
ITE2,ALL,2020,100.0,FILTER__ITE2
ITE2,ALL,2021,100.0,FILTER__ITE2
ITE2,ALL,2022,100.0,FILTER__ITE2
ITE2,ALL,2023,100.0,FILTER__ITE2
ITE2,CIVIL,2014,44.4,FILTER__ITE2
ITE2,CIVIL,2015,48.9,FILTER__ITE2
ITE2,CIVIL,2016,47.2,FILTER__ITE2
ITE2,CIVIL,2017,51.6,FILTER__ITE2
ITE2,CIVIL,2018,54.6,FILTER__ITE2
ITE2,CIVIL,2019,56.1,FILTER__ITE2
ITE2,CIVIL,2020,74.1,FILTER__ITE2
ITE2,CIVIL,2021,62.4,FILTER__ITE2
ITE2,CIVIL,2022,59.3,FILTER__ITE2
ITE2,CIVIL,2023,64.2,FILTER__ITE2
ITE2,REL,2014,55.6,FILTER__ITE2
ITE2,REL,2015,51.1,FILTER__ITE2
ITE2,REL,2016,52.8,FILTER__ITE2
ITE2,REL,2017,48.4,FILTER__ITE2
ITE2,REL,2018,45.4,FILTER__ITE2
ITE2,REL,2019,43.9,FILTER__ITE2
ITE2,REL,2020,25.9,FILTER__ITE2
ITE2,REL,2021,37.6,FILTER__ITE2
ITE2,REL,2022,40.7,FILTER__ITE2
ITE2,REL,2023,35.8,FILTER__ITE2
ITE21,ALL,2014,100.0,FILTER__ITE2
ITE21,ALL,2015,100.0,FILTER__ITE2
ITE21,ALL,2016,100.0,FILTER__ITE2
ITE21,ALL,2017,100.0,FILTER__ITE2
ITE21,ALL,2018,100.0,FILTER__ITE2
ITE21,ALL,2019,100.0,FILTER__ITE2
ITE21,ALL,2020,100.0,FILTER__ITE2
ITE21,ALL,2021,100.0,FILTER__ITE2
ITE21,ALL,2022,100.0,FILTER__ITE2
ITE21,ALL,2023,100.0,FILTER__ITE2
ITE21,CIVIL,2014,42.4,FILTER__ITE2
ITE21,CIVIL,2015,47.9,FILTER__ITE2
ITE21,CIVIL,2016,46.1,FILTER__ITE2
ITE21,CIVIL,2017,49.8,FILTER__ITE2
ITE21,CIVIL,2018,53.9,FILTER__ITE2
ITE21,CIVIL,2019,53.9,FILTER__ITE2
ITE21,CIVIL,2020,73.2,FILTER__ITE2
ITE21,CIVIL,2021,62.5,FILTER__ITE2
ITE21,CIVIL,2022,57.6,FILTER__ITE2
ITE21,CIVIL,2023,63.5,FILTER__ITE2
ITE21,REL,2014,57.6,FILTER__ITE2
ITE21,REL,2015,52.1,FILTER__ITE2
ITE21,REL,2016,53.9,FILTER__ITE2
ITE21,REL,2017,50.2,FILTER__ITE2
ITE21,REL,2018,46.1,FILTER__ITE2
ITE21,REL,2019,46.1,FILTER__ITE2
ITE21,REL,2020,26.8,FILTER__ITE2
ITE21,REL,2021,37.5,FILTER__ITE2
ITE21,REL,2022,42.4,FILTER__ITE2
ITE21,REL,2023,36.5,FILTER__ITE2
ITE22,ALL,2014,100.0,FILTER__ITE2
ITE22,ALL,2015,100.0,FILTER__ITE2
ITE22,ALL,2016,100.0,FILTER__ITE2
ITE22,ALL,2017,100.0,FILTER__ITE2
ITE22,ALL,2018,100.0,FILTER__ITE2
ITE22,ALL,2019,100.0,FILTER__ITE2
ITE22,ALL,2020,100.0,FILTER__ITE2
ITE22,ALL,2021,100.0,FILTER__ITE2
ITE22,ALL,2022,100.0,FILTER__ITE2
ITE22,ALL,2023,100.0,FILTER__ITE2
ITE22,CIVIL,2014,50.8,FILTER__ITE2
ITE22,CIVIL,2015,52.3,FILTER__ITE2
ITE22,CIVIL,2016,50.8,FILTER__ITE2
ITE22,CIVIL,2017,57.6,FILTER__ITE2
ITE22,CIVIL,2018,56.8,FILTER__ITE2
ITE22,CIVIL,2019,62.7,FILTER__ITE2
ITE22,CIVIL,2020,76.8,FILTER__ITE2
ITE22,CIVIL,2021,62.1,FILTER__ITE2
ITE22,CIVIL,2022,64.9,FILTER__ITE2
ITE22,CIVIL,2023,66.4,FILTER__ITE2
ITE22,REL,2014,49.2,FILTER__ITE2
ITE22,REL,2015,47.7,FILTER__ITE2
ITE22,REL,2016,49.2,FILTER__ITE2
ITE22,REL,2017,42.4,FILTER__ITE2
ITE22,REL,2018,43.2,FILTER__ITE2
ITE22,REL,2019,37.3,FILTER__ITE2
ITE22,REL,2020,23.2,FILTER__ITE2
ITE22,REL,2021,37.9,FILTER__ITE2
ITE22,REL,2022,35.1,FILTER__ITE2
ITE22,REL,2023,33.6,FILTER__ITE2
ITE3,ALL,2014,100.0,FILTER__ITE3
ITE3,ALL,2015,100.0,FILTER__ITE3
ITE3,ALL,2016,100.0,FILTER__ITE3
ITE3,ALL,2017,100.0,FILTER__ITE3
ITE3,ALL,2018,100.0,FILTER__ITE3
ITE3,ALL,2019,100.0,FILTER__ITE3
ITE3,ALL,2020,100.0,FILTER__ITE3
ITE3,ALL,2021,100.0,FILTER__ITE3
ITE3,ALL,2022,100.0,FILTER__ITE3
ITE3,ALL,2023,100.0,FILTER__ITE3
ITE3,CIVIL,2014,40.1,FILTER__ITE3
ITE3,CIVIL,2015,42.2,FILTER__ITE3
ITE3,CIVIL,2016,44.4,FILTER__ITE3
ITE3,CIVIL,2017,49.0,FILTER__ITE3
ITE3,CIVIL,2018,50.3,FILTER__ITE3
ITE3,CIVIL,2019,53.6,FILTER__ITE3
ITE3,CIVIL,2020,71.8,FILTER__ITE3
ITE3,CIVIL,2021,54.6,FILTER__ITE3
ITE3,CIVIL,2022,56.3,FILTER__ITE3
ITE3,CIVIL,2023,58.4,FILTER__ITE3
ITE3,REL,2014,59.9,FILTER__ITE3
ITE3,REL,2015,57.8,FILTER__ITE3
ITE3,REL,2016,55.6,FILTER__ITE3
ITE3,REL,2017,51.0,FILTER__ITE3
ITE3,REL,2018,49.7,FILTER__ITE3
ITE3,REL,2019,46.4,FILTER__ITE3
ITE3,REL,2020,28.2,FILTER__ITE3
ITE3,REL,2021,45.4,FILTER__ITE3
ITE3,REL,2022,43.7,FILTER__ITE3
ITE3,REL,2023,41.6,FILTER__ITE3
ITE31,ALL,2014,100.0,FILTER__ITE3
ITE31,ALL,2015,100.0,FILTER__ITE3
ITE31,ALL,2016,100.0,FILTER__ITE3
ITE31,ALL,2017,100.0,FILTER__ITE3
ITE31,ALL,2018,100.0,FILTER__ITE3
ITE31,ALL,2019,100.0,FILTER__ITE3
ITE31,ALL,2020,100.0,FILTER__ITE3
ITE31,ALL,2021,100.0,FILTER__ITE3
ITE31,ALL,2022,100.0,FILTER__ITE3
ITE31,ALL,2023,100.0,FILTER__ITE3
ITE31,CIVIL,2014,43.8,FILTER__ITE3
ITE31,CIVIL,2015,50.5,FILTER__ITE3
ITE31,CIVIL,2016,53.4,FILTER__ITE3
ITE31,CIVIL,2017,55.0,FILTER__ITE3
ITE31,CIVIL,2018,55.6,FILTER__ITE3
ITE31,CIVIL,2019,60.2,FILTER__ITE3
ITE31,CIVIL,2020,78.4,FILTER__ITE3
ITE31,CIVIL,2021,60.3,FILTER__ITE3
ITE31,CIVIL,2022,65.1,FILTER__ITE3
ITE31,CIVIL,2023,64.5,FILTER__ITE3
ITE31,REL,2014,56.2,FILTER__ITE3
ITE31,REL,2015,49.5,FILTER__ITE3
ITE31,REL,2016,46.6,FILTER__ITE3
ITE31,REL,2017,45.0,FILTER__ITE3
ITE31,REL,2018,44.4,FILTER__ITE3
ITE31,REL,2019,39.8,FILTER__ITE3
ITE31,REL,2020,21.6,FILTER__ITE3
ITE31,REL,2021,39.7,FILTER__ITE3
ITE31,REL,2022,34.9,FILTER__ITE3
ITE31,REL,2023,35.5,FILTER__ITE3
ITE32,ALL,2014,100.0,FILTER__ITE3
ITE32,ALL,2015,100.0,FILTER__ITE3
ITE32,ALL,2016,100.0,FILTER__ITE3
ITE32,ALL,2017,100.0,FILTER__ITE3
ITE32,ALL,2018,100.0,FILTER__ITE3
ITE32,ALL,2019,100.0,FILTER__ITE3
ITE32,ALL,2020,100.0,FILTER__ITE3
ITE32,ALL,2021,100.0,FILTER__ITE3
ITE32,ALL,2022,100.0,FILTER__ITE3
ITE32,ALL,2023,100.0,FILTER__ITE3
ITE32,CIVIL,2014,45.1,FILTER__ITE3
ITE32,CIVIL,2015,46.0,FILTER__ITE3
ITE32,CIVIL,2016,49.2,FILTER__ITE3
ITE32,CIVIL,2017,53.7,FILTER__ITE3
ITE32,CIVIL,2018,55.2,FILTER__ITE3
ITE32,CIVIL,2019,58.2,FILTER__ITE3
ITE32,CIVIL,2020,74.9,FILTER__ITE3
ITE32,CIVIL,2021,60.2,FILTER__ITE3
ITE32,CIVIL,2022,60.4,FILTER__ITE3
ITE32,CIVIL,2023,63.9,FILTER__ITE3
ITE32,REL,2014,54.9,FILTER__ITE3
ITE32,REL,2015,54.0,FILTER__ITE3
ITE32,REL,2016,50.8,FILTER__ITE3
ITE32,REL,2017,46.3,FILTER__ITE3
ITE32,REL,2018,44.8,FILTER__ITE3
ITE32,REL,2019,41.8,FILTER__ITE3
ITE32,REL,2020,25.1,FILTER__ITE3
ITE32,REL,2021,39.8,FILTER__ITE3
ITE32,REL,2022,39.6,FILTER__ITE3
ITE32,REL,2023,36.1,FILTER__ITE3
ITE33,ALL,2014,100.0,FILTER__ITE3
ITE33,ALL,2015,100.0,FILTER__ITE3
ITE33,ALL,2016,100.0,FILTER__ITE3
ITE33,ALL,2017,100.0,FILTER__ITE3
ITE33,ALL,2018,100.0,FILTER__ITE3
ITE33,ALL,2019,100.0,FILTER__ITE3
ITE33,ALL,2020,100.0,FILTER__ITE3
ITE33,ALL,2021,100.0,FILTER__ITE3
ITE33,ALL,2022,100.0,FILTER__ITE3
ITE33,ALL,2023,100.0,FILTER__ITE3
ITE33,CIVIL,2014,35.9,FILTER__ITE3
ITE33,CIVIL,2015,38.3,FILTER__ITE3
ITE33,CIVIL,2016,38.5,FILTER__ITE3
ITE33,CIVIL,2017,41.1,FILTER__ITE3
ITE33,CIVIL,2018,46.5,FILTER__ITE3
ITE33,CIVIL,2019,49.3,FILTER__ITE3
ITE33,CIVIL,2020,63.8,FILTER__ITE3
ITE33,CIVIL,2021,46.7,FILTER__ITE3
ITE33,CIVIL,2022,50.3,FILTER__ITE3
ITE33,CIVIL,2023,51.8,FILTER__ITE3
ITE33,REL,2014,64.1,FILTER__ITE3
ITE33,REL,2015,61.7,FILTER__ITE3
ITE33,REL,2016,61.5,FILTER__ITE3
ITE33,REL,2017,58.9,FILTER__ITE3
ITE33,REL,2018,53.5,FILTER__ITE3
ITE33,REL,2019,50.7,FILTER__ITE3
ITE33,REL,2020,36.2,FILTER__ITE3
ITE33,REL,2021,53.3,FILTER__ITE3
ITE33,REL,2022,49.7,FILTER__ITE3
ITE33,REL,2023,48.2,FILTER__ITE3
ITE34,ALL,2014,100.0,FILTER__ITE3
ITE34,ALL,2015,100.0,FILTER__ITE3
ITE34,ALL,2016,100.0,FILTER__ITE3
ITE34,ALL,2017,100.0,FILTER__ITE3
ITE34,ALL,2018,100.0,FILTER__ITE3
ITE34,ALL,2019,100.0,FILTER__ITE3
ITE34,ALL,2020,100.0,FILTER__ITE3
ITE34,ALL,2021,100.0,FILTER__ITE3
ITE34,ALL,2022,100.0,FILTER__ITE3
ITE34,ALL,2023,100.0,FILTER__ITE3
ITE34,CIVIL,2014,34.5,FILTER__ITE3
ITE34,CIVIL,2015,35.8,FILTER__ITE3
ITE34,CIVIL,2016,37.0,FILTER__ITE3
ITE34,CIVIL,2017,42.9,FILTER__ITE3
ITE34,CIVIL,2018,42.9,FILTER__ITE3
ITE34,CIVIL,2019,44.7,FILTER__ITE3
ITE34,CIVIL,2020,69.7,FILTER__ITE3
ITE34,CIVIL,2021,51.1,FILTER__ITE3
ITE34,CIVIL,2022,46.6,FILTER__ITE3
ITE34,CIVIL,2023,52.7,FILTER__ITE3
ITE34,REL,2014,65.5,FILTER__ITE3
ITE34,REL,2015,64.2,FILTER__ITE3
ITE34,REL,2016,63.0,FILTER__ITE3
ITE34,REL,2017,57.1,FILTER__ITE3
ITE34,REL,2018,57.1,FILTER__ITE3
ITE34,REL,2019,55.3,FILTER__ITE3
ITE34,REL,2020,30.3,FILTER__ITE3
ITE34,REL,2021,48.9,FILTER__ITE3
ITE34,REL,2022,53.4,FILTER__ITE3
ITE34,REL,2023,47.3,FILTER__ITE3
ITE4,ALL,2014,100.0,FILTER__ITE4
ITE4,ALL,2015,100.0,FILTER__ITE4
ITE4,ALL,2016,100.0,FILTER__ITE4
ITE4,ALL,2017,100.0,FILTER__ITE4
ITE4,ALL,2018,100.0,FILTER__ITE4
ITE4,ALL,2019,100.0,FILTER__ITE4
ITE4,ALL,2020,100.0,FILTER__ITE4
ITE4,ALL,2021,100.0,FILTER__ITE4
ITE4,ALL,2022,100.0,FILTER__ITE4
ITE4,ALL,2023,100.0,FILTER__ITE4
ITE4,CIVIL,2014,49.1,FILTER__ITE4
ITE4,CIVIL,2015,51.3,FILTER__ITE4
ITE4,CIVIL,2016,54.2,FILTER__ITE4
ITE4,CIVIL,2017,56.6,FILTER__ITE4
ITE4,CIVIL,2018,57.6,FILTER__ITE4
ITE4,CIVIL,2019,59.7,FILTER__ITE4
ITE4,CIVIL,2020,77.3,FILTER__ITE4
ITE4,CIVIL,2021,65.6,FILTER__ITE4
ITE4,CIVIL,2022,66.0,FILTER__ITE4
ITE4,CIVIL,2023,66.9,FILTER__ITE4
ITE4,REL,2014,50.9,FILTER__ITE4
ITE4,REL,2015,48.7,FILTER__ITE4
ITE4,REL,2016,45.8,FILTER__ITE4
ITE4,REL,2017,43.4,FILTER__ITE4
ITE4,REL,2018,42.4,FILTER__ITE4
ITE4,REL,2019,40.3,FILTER__ITE4
ITE4,REL,2020,22.7,FILTER__ITE4
ITE4,REL,2021,34.4,FILTER__ITE4
ITE4,REL,2022,34.0,FILTER__ITE4
ITE4,REL,2023,33.1,FILTER__ITE4
ITE41,ALL,2014,100.0,FILTER__ITE4
ITE41,ALL,2015,100.0,FILTER__ITE4
ITE41,ALL,2016,100.0,FILTER__ITE4
ITE41,ALL,2017,100.0,FILTER__ITE4
ITE41,ALL,2018,100.0,FILTER__ITE4
ITE41,ALL,2019,100.0,FILTER__ITE4
ITE41,ALL,2020,100.0,FILTER__ITE4
ITE41,ALL,2021,100.0,FILTER__ITE4
ITE41,ALL,2022,100.0,FILTER__ITE4
ITE41,ALL,2023,100.0,FILTER__ITE4
ITE41,CIVIL,2014,48.8,FILTER__ITE4
ITE41,CIVIL,2015,52.4,FILTER__ITE4
ITE41,CIVIL,2016,55.6,FILTER__ITE4
ITE41,CIVIL,2017,56.9,FILTER__ITE4
ITE41,CIVIL,2018,57.3,FILTER__ITE4
ITE41,CIVIL,2019,60.0,FILTER__ITE4
ITE41,CIVIL,2020,81.0,FILTER__ITE4
ITE41,CIVIL,2021,63.5,FILTER__ITE4
ITE41,CIVIL,2022,64.3,FILTER__ITE4
ITE41,CIVIL,2023,65.0,FILTER__ITE4
ITE41,REL,2014,51.2,FILTER__ITE4
ITE41,REL,2015,47.6,FILTER__ITE4
ITE41,REL,2016,44.4,FILTER__ITE4
ITE41,REL,2017,43.1,FILTER__ITE4
ITE41,REL,2018,42.7,FILTER__ITE4
ITE41,REL,2019,40.0,FILTER__ITE4
ITE41,REL,2020,19.0,FILTER__ITE4
ITE41,REL,2021,36.5,FILTER__ITE4
ITE41,REL,2022,35.7,FILTER__ITE4
ITE41,REL,2023,35.0,FILTER__ITE4
ITE42,ALL,2014,100.0,FILTER__ITE4
ITE42,ALL,2015,100.0,FILTER__ITE4
ITE42,ALL,2016,100.0,FILTER__ITE4
ITE42,ALL,2017,100.0,FILTER__ITE4
ITE42,ALL,2018,100.0,FILTER__ITE4
ITE42,ALL,2019,100.0,FILTER__ITE4
ITE42,ALL,2020,100.0,FILTER__ITE4
ITE42,ALL,2021,100.0,FILTER__ITE4
ITE42,ALL,2022,100.0,FILTER__ITE4
ITE42,ALL,2023,100.0,FILTER__ITE4
ITE42,CIVIL,2014,42.6,FILTER__ITE4
ITE42,CIVIL,2015,45.3,FILTER__ITE4
ITE42,CIVIL,2016,52.4,FILTER__ITE4
ITE42,CIVIL,2017,53.9,FILTER__ITE4
ITE42,CIVIL,2018,59.4,FILTER__ITE4
ITE42,CIVIL,2019,56.9,FILTER__ITE4
ITE42,CIVIL,2020,69.5,FILTER__ITE4
ITE42,CIVIL,2021,63.8,FILTER__ITE4
ITE42,CIVIL,2022,58.7,FILTER__ITE4
ITE42,CIVIL,2023,67.7,FILTER__ITE4
ITE42,REL,2014,57.4,FILTER__ITE4
ITE42,REL,2015,54.7,FILTER__ITE4
ITE42,REL,2016,47.6,FILTER__ITE4
ITE42,REL,2017,46.1,FILTER__ITE4
ITE42,REL,2018,40.6,FILTER__ITE4
ITE42,REL,2019,43.1,FILTER__ITE4
ITE42,REL,2020,30.5,FILTER__ITE4
ITE42,REL,2021,36.2,FILTER__ITE4
ITE42,REL,2022,41.3,FILTER__ITE4
ITE42,REL,2023,32.3,FILTER__ITE4
ITE43,ALL,2014,100.0,FILTER__ITE4
ITE43,ALL,2015,100.0,FILTER__ITE4
ITE43,ALL,2016,100.0,FILTER__ITE4
ITE43,ALL,2017,100.0,FILTER__ITE4
ITE43,ALL,2018,100.0,FILTER__ITE4
ITE43,ALL,2019,100.0,FILTER__ITE4
ITE43,ALL,2020,100.0,FILTER__ITE4
ITE43,ALL,2021,100.0,FILTER__ITE4
ITE43,ALL,2022,100.0,FILTER__ITE4
ITE43,ALL,2023,100.0,FILTER__ITE4
ITE43,CIVIL,2014,53.0,FILTER__ITE4
ITE43,CIVIL,2015,55.1,FILTER__ITE4
ITE43,CIVIL,2016,57.6,FILTER__ITE4
ITE43,CIVIL,2017,60.0,FILTER__ITE4
ITE43,CIVIL,2018,60.8,FILTER__ITE4
ITE43,CIVIL,2019,62.9,FILTER__ITE4
ITE43,CIVIL,2020,77.8,FILTER__ITE4
ITE43,CIVIL,2021,69.7,FILTER__ITE4
ITE43,CIVIL,2022,70.0,FILTER__ITE4
ITE43,CIVIL,2023,70.2,FILTER__ITE4
ITE43,REL,2014,47.0,FILTER__ITE4
ITE43,REL,2015,44.9,FILTER__ITE4
ITE43,REL,2016,42.4,FILTER__ITE4
ITE43,REL,2017,40.0,FILTER__ITE4
ITE43,REL,2018,39.2,FILTER__ITE4
ITE43,REL,2019,37.1,FILTER__ITE4
ITE43,REL,2020,22.2,FILTER__ITE4
ITE43,REL,2021,30.3,FILTER__ITE4
ITE43,REL,2022,30.0,FILTER__ITE4
ITE43,REL,2023,29.8,FILTER__ITE4
ITE44,ALL,2014,100.0,FILTER__ITE4
ITE44,ALL,2015,100.0,FILTER__ITE4
ITE44,ALL,2016,100.0,FILTER__ITE4
ITE44,ALL,2017,100.0,FILTER__ITE4
ITE44,ALL,2018,100.0,FILTER__ITE4
ITE44,ALL,2019,100.0,FILTER__ITE4
ITE44,ALL,2020,100.0,FILTER__ITE4
ITE44,ALL,2021,100.0,FILTER__ITE4
ITE44,ALL,2022,100.0,FILTER__ITE4
ITE44,ALL,2023,100.0,FILTER__ITE4
ITE44,CIVIL,2014,39.4,FILTER__ITE4
ITE44,CIVIL,2015,40.9,FILTER__ITE4
ITE44,CIVIL,2016,43.6,FILTER__ITE4
ITE44,CIVIL,2017,47.7,FILTER__ITE4
ITE44,CIVIL,2018,49.8,FILTER__ITE4
ITE44,CIVIL,2019,52.0,FILTER__ITE4
ITE44,CIVIL,2020,77.8,FILTER__ITE4
