,REF_AREA,SEX,CITIZENSHIP,COUNTRY_BIRTH,TIME_PERIOD,OBS_VALUE
20580,ITD56,2,IT,X1046,2022,4
20581,ITD56,2,IT,X1046,2023,2
20582,ITD56,2,IT,X1047,2019,1
20583,ITD56,2,IT,X1047,2020,1
20584,ITD56,2,IT,X1047,2021,3
20585,ITD56,2,IT,X1047,2022,3
20586,ITD56,2,IT,X1047,2023,2
20587,ITD56,2,IT,X1048,2019,10
20588,ITD56,2,IT,X1048,2020,7
20589,ITD56,2,IT,X1048,2021,11
20590,ITD56,2,IT,X1048,2022,17
20591,ITD56,2,IT,X1048,2023,8
20592,ITD56,2,PFPM,IT,2019,3
20593,ITD56,2,PFPM,IT,2022,1
20594,ITD56,2,PFPM,X1033,2019,23
20595,ITD56,2,PFPM,X1033,2020,18
20596,ITD56,2,PFPM,X1033,2021,25
20597,ITD56,2,PFPM,X1033,2022,17
20598,ITD56,2,PFPM,X1033,2023,24
20599,ITD56,2,PFPM,X1046,2023,1
20600,ITD56,2,PFPM,X1048,2019,20
20601,ITD56,2,PFPM,X1048,2020,18
20602,ITD56,2,PFPM,X1048,2021,25
20603,ITD56,2,PFPM,X1048,2022,16
20604,ITD56,2,PFPM,X1048,2023,23
20605,ITD56,2,PSA,IT,2020,1
20606,ITD56,2,PSA,X1033,2020,1
20607,ITD56,2,PSA,X1033,2022,1
20608,ITD56,2,PSA,X1047,2022,1
20609,ITD56,2,TOTAL,IT,2019,2393
20610,ITD56,2,TOTAL,IT,2020,2793
20611,ITD56,2,TOTAL,IT,2021,2758
20612,ITD56,2,TOTAL,IT,2022,2750
20613,ITD56,2,TOTAL,IT,2023,2408
20614,ITD56,2,TOTAL,X1033,2019,2441
20615,ITD56,2,TOTAL,X1033,2020,2842
20616,ITD56,2,TOTAL,X1033,2021,2810
20617,ITD56,2,TOTAL,X1033,2022,2811
20618,ITD56,2,TOTAL,X1033,2023,2455
20619,ITD56,2,TOTAL,X1045,2019,11
20620,ITD56,2,TOTAL,X1045,2020,11
20621,ITD56,2,TOTAL,X1045,2021,8
20622,ITD56,2,TOTAL,X1045,2022,10
20623,ITD56,2,TOTAL,X1045,2023,7
20624,ITD56,2,TOTAL,X1046,2019,6
20625,ITD56,2,TOTAL,X1046,2020,12
20626,ITD56,2,TOTAL,X1046,2021,4
20627,ITD56,2,TOTAL,X1046,2022,12
20628,ITD56,2,TOTAL,X1046,2023,7
20629,ITD56,2,TOTAL,X1047,2019,1
20630,ITD56,2,TOTAL,X1047,2020,1
20631,ITD56,2,TOTAL,X1047,2021,3
20632,ITD56,2,TOTAL,X1047,2022,4
20633,ITD56,2,TOTAL,X1047,2023,2
20634,ITD56,2,TOTAL,X1048,2019,30
20635,ITD56,2,TOTAL,X1048,2020,25
20636,ITD56,2,TOTAL,X1048,2021,37
20637,ITD56,2,TOTAL,X1048,2022,35
20638,ITD56,2,TOTAL,X1048,2023,31
20639,ITD56,9,EUPFPM,X1033,2019,10
20640,ITD56,9,EUPFPM,X1033,2020,16
20641,ITD56,9,EUPFPM,X1033,2021,8
20642,ITD56,9,EUPFPM,X1033,2022,16
20643,ITD56,9,EUPFPM,X1033,2023,9
20644,ITD56,9,EUPFPM,X1046,2019,9
20645,ITD56,9,EUPFPM,X1046,2020,15
20646,ITD56,9,EUPFPM,X1046,2021,5
20647,ITD56,9,EUPFPM,X1046,2022,12
20648,ITD56,9,EUPFPM,X1046,2023,9
20649,ITD56,9,EUPFPM,X1048,2019,1
20650,ITD56,9,EUPFPM,X1048,2020,1
20651,ITD56,9,EUPFPM,X1048,2021,3
20652,ITD56,9,EUPFPM,X1048,2022,4
20653,ITD56,9,EUPSA,X1033,2019,4
20654,ITD56,9,EUPSA,X1033,2020,2
20655,ITD56,9,EUPSA,X1033,2021,2
20656,ITD56,9,EUPSA,X1033,2022,1
20657,ITD56,9,EUPSA,X1033,2023,6
20658,ITD56,9,EUPSA,X1045,2019,3
20659,ITD56,9,EUPSA,X1045,2020,2
20660,ITD56,9,EUPSA,X1045,2021,2
20661,ITD56,9,EUPSA,X1045,2022,1
20662,ITD56,9,EUPSA,X1045,2023,5
20663,ITD56,9,EUPSA,X1048,2019,1
20664,ITD56,9,EUPSA,X1048,2023,1
20665,ITD56,9,IT,IT,2019,4547
20666,ITD56,9,IT,IT,2020,5143
20667,ITD56,9,IT,IT,2021,5237
20668,ITD56,9,IT,IT,2022,5134
20669,ITD56,9,IT,IT,2023,4580
20670,ITD56,9,IT,X1033,2019,4589
20671,ITD56,9,IT,X1033,2020,5183
20672,ITD56,9,IT,X1033,2021,5275
20673,ITD56,9,IT,X1033,2022,5191
20674,ITD56,9,IT,X1033,2023,4623
20675,ITD56,9,IT,X1045,2019,14
20676,ITD56,9,IT,X1045,2020,13
20677,ITD56,9,IT,X1045,2021,8
20678,ITD56,9,IT,X1045,2022,12
20679,ITD56,9,IT,X1045,2023,9
20680,ITD56,9,IT,X1046,2019,5
20681,ITD56,9,IT,X1046,2020,5
20682,ITD56,9,IT,X1046,2021,3
20683,ITD56,9,IT,X1046,2022,6
20684,ITD56,9,IT,X1046,2023,4
20685,ITD56,9,IT,X1047,2019,3
20686,ITD56,9,IT,X1047,2020,3
20687,ITD56,9,IT,X1047,2021,4
20688,ITD56,9,IT,X1047,2022,4
20689,ITD56,9,IT,X1047,2023,4
20690,ITD56,9,IT,X1048,2019,20
20691,ITD56,9,IT,X1048,2020,18
20692,ITD56,9,IT,X1048,2021,23
20693,ITD56,9,IT,X1048,2022,35
20694,ITD56,9,IT,X1048,2023,26
20695,ITD56,9,PFPM,IT,2019,7
20696,ITD56,9,PFPM,IT,2021,4
20697,ITD56,9,PFPM,IT,2022,1
20698,ITD56,9,PFPM,IT,2023,1
20699,ITD56,9,PFPM,X1033,2019,41
20700,ITD56,9,PFPM,X1033,2020,39
20701,ITD56,9,PFPM,X1033,2021,56
20702,ITD56,9,PFPM,X1033,2022,39
20703,ITD56,9,PFPM,X1033,2023,55
20704,ITD56,9,PFPM,X1046,2023,1
20705,ITD56,9,PFPM,X1048,2019,34
20706,ITD56,9,PFPM,X1048,2020,39
20707,ITD56,9,PFPM,X1048,2021,52
20708,ITD56,9,PFPM,X1048,2022,38
20709,ITD56,9,PFPM,X1048,2023,53
20710,ITD56,9,PSA,IT,2020,1
20711,ITD56,9,PSA,X1033,2020,3
20712,ITD56,9,PSA,X1033,2021,1
20713,ITD56,9,PSA,X1033,2022,1
20714,ITD56,9,PSA,X1047,2020,1
20715,ITD56,9,PSA,X1047,2021,1
20716,ITD56,9,PSA,X1047,2022,1
20717,ITD56,9,PSA,X1048,2020,1
20718,ITD56,9,TOTAL,IT,2019,4554
20719,ITD56,9,TOTAL,IT,2020,5144
20720,ITD56,9,TOTAL,IT,2021,5241
20721,ITD56,9,TOTAL,IT,2022,5135
20722,ITD56,9,TOTAL,IT,2023,4581
20723,ITD56,9,TOTAL,X1033,2019,4644
20724,ITD56,9,TOTAL,X1033,2020,5243
20725,ITD56,9,TOTAL,X1033,2021,5342
20726,ITD56,9,TOTAL,X1033,2022,5248
20727,ITD56,9,TOTAL,X1033,2023,4693
20728,ITD56,9,TOTAL,X1045,2019,17
20729,ITD56,9,TOTAL,X1045,2020,15
20730,ITD56,9,TOTAL,X1045,2021,10
20731,ITD56,9,TOTAL,X1045,2022,13
20732,ITD56,9,TOTAL,X1045,2023,14
20733,ITD56,9,TOTAL,X1046,2019,14
20734,ITD56,9,TOTAL,X1046,2020,20
20735,ITD56,9,TOTAL,X1046,2021,8
20736,ITD56,9,TOTAL,X1046,2022,18
20737,ITD56,9,TOTAL,X1046,2023,14
20738,ITD56,9,TOTAL,X1047,2019,3
20739,ITD56,9,TOTAL,X1047,2020,4
20740,ITD56,9,TOTAL,X1047,2021,5
20741,ITD56,9,TOTAL,X1047,2022,5
20742,ITD56,9,TOTAL,X1047,2023,4
20743,ITD56,9,TOTAL,X1048,2019,56
20744,ITD56,9,TOTAL,X1048,2020,59
20745,ITD56,9,TOTAL,X1048,2021,78
20746,ITD56,9,TOTAL,X1048,2022,77
20747,ITD56,9,TOTAL,X1048,2023,80
20748,ITD57,1,EUPFPM,IT,2022,1
20749,ITD57,1,EUPFPM,X1033,2019,12
20750,ITD57,1,EUPFPM,X1033,2020,11
20751,ITD57,1,EUPFPM,X1033,2021,13
20752,ITD57,1,EUPFPM,X1033,2022,12
20753,ITD57,1,EUPFPM,X1033,2023,16
20754,ITD57,1,EUPFPM,X1046,2019,12
20755,ITD57,1,EUPFPM,X1046,2020,10
20756,ITD57,1,EUPFPM,X1046,2021,11
20757,ITD57,1,EUPFPM,X1046,2022,10
20758,ITD57,1,EUPFPM,X1046,2023,15
20759,ITD57,1,EUPFPM,X1048,2020,1
20760,ITD57,1,EUPFPM,X1048,2021,2
20761,ITD57,1,EUPFPM,X1048,2022,1
20762,ITD57,1,EUPFPM,X1048,2023,1
20763,ITD57,1,EUPSA,X1033,2019,1
20764,ITD57,1,EUPSA,X1033,2020,3
20765,ITD57,1,EUPSA,X1033,2022,4
20766,ITD57,1,EUPSA,X1033,2023,1
20767,ITD57,1,EUPSA,X1045,2019,1
20768,ITD57,1,EUPSA,X1045,2020,1
20769,ITD57,1,EUPSA,X1045,2022,3
20770,ITD57,1,EUPSA,X1045,2023,1
20771,ITD57,1,EUPSA,X1046,2020,1
20772,ITD57,1,EUPSA,X1048,2020,1
20773,ITD57,1,EUPSA,X1048,2022,1
20774,ITD57,1,IT,IT,2019,2224
20775,ITD57,1,IT,IT,2020,2393
20776,ITD57,1,IT,IT,2021,2393
20777,ITD57,1,IT,IT,2022,2352
20778,ITD57,1,IT,IT,2023,2173
20779,ITD57,1,IT,X1033,2019,2251
20780,ITD57,1,IT,X1033,2020,2425
20781,ITD57,1,IT,X1033,2021,2432
20782,ITD57,1,IT,X1033,2022,2385
20783,ITD57,1,IT,X1033,2023,2198
20784,ITD57,1,IT,X1045,2019,5
20785,ITD57,1,IT,X1045,2020,5
20786,ITD57,1,IT,X1045,2021,3
20787,ITD57,1,IT,X1045,2022,1
20788,ITD57,1,IT,X1045,2023,4
20789,ITD57,1,IT,X1046,2019,5
20790,ITD57,1,IT,X1046,2020,4
20791,ITD57,1,IT,X1046,2021,4
20792,ITD57,1,IT,X1046,2022,5
20793,ITD57,1,IT,X1047,2019,3
20794,ITD57,1,IT,X1047,2021,3
20795,ITD57,1,IT,X1047,2022,3
20796,ITD57,1,IT,X1047,2023,2
20797,ITD57,1,IT,X1048,2019,14
20798,ITD57,1,IT,X1048,2020,23
20799,ITD57,1,IT,X1048,2021,29
20800,ITD57,1,IT,X1048,2022,24
20801,ITD57,1,IT,X1048,2023,19
20802,ITD57,1,PFPM,IT,2019,2
20803,ITD57,1,PFPM,IT,2020,1
20804,ITD57,1,PFPM,IT,2021,2
20805,ITD57,1,PFPM,IT,2022,3
20806,ITD57,1,PFPM,IT,2023,1
20807,ITD57,1,PFPM,X1033,2019,31
20808,ITD57,1,PFPM,X1033,2020,27
20809,ITD57,1,PFPM,X1033,2021,31
20810,ITD57,1,PFPM,X1033,2022,25
20811,ITD57,1,PFPM,X1033,2023,38
20812,ITD57,1,PFPM,X1045,2019,1
20813,ITD57,1,PFPM,X1045,2021,1
20814,ITD57,1,PFPM,X1048,2019,28
20815,ITD57,1,PFPM,X1048,2020,26
20816,ITD57,1,PFPM,X1048,2021,28
20817,ITD57,1,PFPM,X1048,2022,22
20818,ITD57,1,PFPM,X1048,2023,37
20819,ITD57,1,PSA,IT,2019,1
20820,ITD57,1,PSA,IT,2022,3
20821,ITD57,1,PSA,IT,2023,5
20822,ITD57,1,PSA,X1033,2019,4
20823,ITD57,1,PSA,X1033,2020,1
20824,ITD57,1,PSA,X1033,2022,3
20825,ITD57,1,PSA,X1033,2023,6
20826,ITD57,1,PSA,X1047,2019,3
20827,ITD57,1,PSA,X1047,2020,1
20828,ITD57,1,PSA,X1047,2023,1
20829,ITD57,1,TOTAL,IT,2019,2227
20830,ITD57,1,TOTAL,IT,2020,2394
20831,ITD57,1,TOTAL,IT,2021,2395
20832,ITD57,1,TOTAL,IT,2022,2359
20833,ITD57,1,TOTAL,IT,2023,2179
20834,ITD57,1,TOTAL,X1033,2019,2299
20835,ITD57,1,TOTAL,X1033,2020,2467
20836,ITD57,1,TOTAL,X1033,2021,2476
20837,ITD57,1,TOTAL,X1033,2022,2429
20838,ITD57,1,TOTAL,X1033,2023,2259
20839,ITD57,1,TOTAL,X1045,2019,7
20840,ITD57,1,TOTAL,X1045,2020,6
20841,ITD57,1,TOTAL,X1045,2021,4
20842,ITD57,1,TOTAL,X1045,2022,4
20843,ITD57,1,TOTAL,X1045,2023,5
20844,ITD57,1,TOTAL,X1046,2019,17
20845,ITD57,1,TOTAL,X1046,2020,15
20846,ITD57,1,TOTAL,X1046,2021,15
20847,ITD57,1,TOTAL,X1046,2022,15
20848,ITD57,1,TOTAL,X1046,2023,15
20849,ITD57,1,TOTAL,X1047,2019,6
20850,ITD57,1,TOTAL,X1047,2020,1
20851,ITD57,1,TOTAL,X1047,2021,3
20852,ITD57,1,TOTAL,X1047,2022,3
20853,ITD57,1,TOTAL,X1047,2023,3
20854,ITD57,1,TOTAL,X1048,2019,42
20855,ITD57,1,TOTAL,X1048,2020,51
20856,ITD57,1,TOTAL,X1048,2021,59
20857,ITD57,1,TOTAL,X1048,2022,48
20858,ITD57,1,TOTAL,X1048,2023,57
20859,ITD57,2,EUPFPM,IT,2021,2
20860,ITD57,2,EUPFPM,IT,2022,1
20861,ITD57,2,EUPFPM,X1033,2019,5
20862,ITD57,2,EUPFPM,X1033,2020,11
20863,ITD57,2,EUPFPM,X1033,2021,25
20864,ITD57,2,EUPFPM,X1033,2022,16
20865,ITD57,2,EUPFPM,X1033,2023,20
20866,ITD57,2,EUPFPM,X1046,2019,5
20867,ITD57,2,EUPFPM,X1046,2020,11
20868,ITD57,2,EUPFPM,X1046,2021,22
20869,ITD57,2,EUPFPM,X1046,2022,14
20870,ITD57,2,EUPFPM,X1046,2023,20
20871,ITD57,2,EUPFPM,X1048,2021,1
20872,ITD57,2,EUPFPM,X1048,2022,1
20873,ITD57,2,EUPSA,IT,2019,1
20874,ITD57,2,EUPSA,X1033,2019,3
20875,ITD57,2,EUPSA,X1033,2020,1
20876,ITD57,2,EUPSA,X1033,2021,1
20877,ITD57,2,EUPSA,X1033,2022,1
20878,ITD57,2,EUPSA,X1045,2019,2
20879,ITD57,2,EUPSA,X1045,2020,1
20880,ITD57,2,EUPSA,X1045,2021,1
20881,ITD57,2,EUPSA,X1045,2022,1
20882,ITD57,2,IT,IT,2019,2512
20883,ITD57,2,IT,IT,2020,2743
20884,ITD57,2,IT,IT,2021,2687
20885,ITD57,2,IT,IT,2022,2646
20886,ITD57,2,IT,IT,2023,2471
20887,ITD57,2,IT,X1033,2019,2545
20888,ITD57,2,IT,X1033,2020,2761
20889,ITD57,2,IT,X1033,2021,2730
20890,ITD57,2,IT,X1033,2022,2683
20891,ITD57,2,IT,X1033,2023,2508
20892,ITD57,2,IT,X1045,2019,11
20893,ITD57,2,IT,X1045,2020,6
20894,ITD57,2,IT,X1045,2021,14
20895,ITD57,2,IT,X1045,2022,13
20896,ITD57,2,IT,X1045,2023,17
20897,ITD57,2,IT,X1046,2019,6
20898,ITD57,2,IT,X1046,2020,1
20899,ITD57,2,IT,X1046,2021,1
20900,ITD57,2,IT,X1046,2022,2
20901,ITD57,2,IT,X1046,2023,4
20902,ITD57,2,IT,X1047,2019,5
20903,ITD57,2,IT,X1047,2020,2
20904,ITD57,2,IT,X1047,2021,4
20905,ITD57,2,IT,X1047,2022,2
20906,ITD57,2,IT,X1047,2023,2
20907,ITD57,2,IT,X1048,2019,11
20908,ITD57,2,IT,X1048,2020,9
20909,ITD57,2,IT,X1048,2021,24
20910,ITD57,2,IT,X1048,2022,20
20911,ITD57,2,IT,X1048,2023,14
20912,ITD57,2,PFPM,IT,2019,1
20913,ITD57,2,PFPM,IT,2020,1
20914,ITD57,2,PFPM,IT,2022,1
20915,ITD57,2,PFPM,X1033,2019,22
20916,ITD57,2,PFPM,X1033,2020,20
20917,ITD57,2,PFPM,X1033,2021,24
20918,ITD57,2,PFPM,X1033,2022,29
20919,ITD57,2,PFPM,X1033,2023,24
20920,ITD57,2,PFPM,X1048,2019,21
20921,ITD57,2,PFPM,X1048,2020,19
20922,ITD57,2,PFPM,X1048,2021,24
20923,ITD57,2,PFPM,X1048,2022,28
20924,ITD57,2,PFPM,X1048,2023,24
20925,ITD57,2,PSA,IT,2021,1
20926,ITD57,2,PSA,IT,2022,3
20927,ITD57,2,PSA,X1033,2019,1
20928,ITD57,2,PSA,X1033,2021,1
20929,ITD57,2,PSA,X1033,2022,3
20930,ITD57,2,PSA,X1033,2023,1
20931,ITD57,2,PSA,X1047,2019,1
20932,ITD57,2,PSA,X1047,2023,1
20933,ITD57,2,TOTAL,IT,2019,2514
20934,ITD57,2,TOTAL,IT,2020,2744
20935,ITD57,2,TOTAL,IT,2021,2690
20936,ITD57,2,TOTAL,IT,2022,2651
20937,ITD57,2,TOTAL,IT,2023,2471
20938,ITD57,2,TOTAL,X1033,2019,2576
20939,ITD57,2,TOTAL,X1033,2020,2793
20940,ITD57,2,TOTAL,X1033,2021,2781
20941,ITD57,2,TOTAL,X1033,2022,2732
20942,ITD57,2,TOTAL,X1033,2023,2553
20943,ITD57,2,TOTAL,X1045,2019,13
20944,ITD57,2,TOTAL,X1045,2020,7
20945,ITD57,2,TOTAL,X1045,2021,15
20946,ITD57,2,TOTAL,X1045,2022,14
20947,ITD57,2,TOTAL,X1045,2023,17
20948,ITD57,2,TOTAL,X1046,2019,11
20949,ITD57,2,TOTAL,X1046,2020,12
20950,ITD57,2,TOTAL,X1046,2021,23
20951,ITD57,2,TOTAL,X1046,2022,16
20952,ITD57,2,TOTAL,X1046,2023,24
20953,ITD57,2,TOTAL,X1047,2019,6
20954,ITD57,2,TOTAL,X1047,2020,2
20955,ITD57,2,TOTAL,X1047,2021,4
20956,ITD57,2,TOTAL,X1047,2022,2
20957,ITD57,2,TOTAL,X1047,2023,3
20958,ITD57,2,TOTAL,X1048,2019,32
20959,ITD57,2,TOTAL,X1048,2020,28
20960,ITD57,2,TOTAL,X1048,2021,49
20961,ITD57,2,TOTAL,X1048,2022,49
20962,ITD57,2,TOTAL,X1048,2023,38
20963,ITD57,9,EUPFPM,IT,2021,2
20964,ITD57,9,EUPFPM,IT,2022,2
20965,ITD57,9,EUPFPM,X1033,2019,17
20966,ITD57,9,EUPFPM,X1033,2020,22
20967,ITD57,9,EUPFPM,X1033,2021,38
20968,ITD57,9,EUPFPM,X1033,2022,28
20969,ITD57,9,EUPFPM,X1033,2023,36
20970,ITD57,9,EUPFPM,X1046,2019,17
20971,ITD57,9,EUPFPM,X1046,2020,21
20972,ITD57,9,EUPFPM,X1046,2021,33
20973,ITD57,9,EUPFPM,X1046,2022,24
20974,ITD57,9,EUPFPM,X1046,2023,35
20975,ITD57,9,EUPFPM,X1048,2020,1
20976,ITD57,9,EUPFPM,X1048,2021,3
20977,ITD57,9,EUPFPM,X1048,2022,2
20978,ITD57,9,EUPFPM,X1048,2023,1
20979,ITD57,9,EUPSA,IT,2019,1
20980,ITD57,9,EUPSA,X1033,2019,4
20981,ITD57,9,EUPSA,X1033,2020,4
20982,ITD57,9,EUPSA,X1033,2021,1
20983,ITD57,9,EUPSA,X1033,2022,5
20984,ITD57,9,EUPSA,X1033,2023,1
20985,ITD57,9,EUPSA,X1045,2019,3
20986,ITD57,9,EUPSA,X1045,2020,2
20987,ITD57,9,EUPSA,X1045,2021,1
20988,ITD57,9,EUPSA,X1045,2022,4
20989,ITD57,9,EUPSA,X1045,2023,1
20990,ITD57,9,EUPSA,X1046,2020,1
20991,ITD57,9,EUPSA,X1048,2020,1
20992,ITD57,9,EUPSA,X1048,2022,1
20993,ITD57,9,IT,IT,2019,4736
20994,ITD57,9,IT,IT,2020,5136
20995,ITD57,9,IT,IT,2021,5080
20996,ITD57,9,IT,IT,2022,4998
20997,ITD57,9,IT,IT,2023,4644
20998,ITD57,9,IT,X1033,2019,4796
20999,ITD57,9,IT,X1033,2020,5186
21000,ITD57,9,IT,X1033,2021,5162
21001,ITD57,9,IT,X1033,2022,5068
21002,ITD57,9,IT,X1033,2023,4706
21003,ITD57,9,IT,X1045,2019,16
21004,ITD57,9,IT,X1045,2020,11
21005,ITD57,9,IT,X1045,2021,17
21006,ITD57,9,IT,X1045,2022,14
21007,ITD57,9,IT,X1045,2023,21
21008,ITD57,9,IT,X1046,2019,11
21009,ITD57,9,IT,X1046,2020,5
21010,ITD57,9,IT,X1046,2021,5
21011,ITD57,9,IT,X1046,2022,7
21012,ITD57,9,IT,X1046,2023,4
21013,ITD57,9,IT,X1047,2019,8
21014,ITD57,9,IT,X1047,2020,2
21015,ITD57,9,IT,X1047,2021,7
21016,ITD57,9,IT,X1047,2022,5
21017,ITD57,9,IT,X1047,2023,4
21018,ITD57,9,IT,X1048,2019,25
21019,ITD57,9,IT,X1048,2020,32
21020,ITD57,9,IT,X1048,2021,53
21021,ITD57,9,IT,X1048,2022,44
21022,ITD57,9,IT,X1048,2023,33
21023,ITD57,9,PFPM,IT,2019,3
21024,ITD57,9,PFPM,IT,2020,2
21025,ITD57,9,PFPM,IT,2021,2
21026,ITD57,9,PFPM,IT,2022,4
21027,ITD57,9,PFPM,IT,2023,1
21028,ITD57,9,PFPM,X1033,2019,53
21029,ITD57,9,PFPM,X1033,2020,47
21030,ITD57,9,PFPM,X1033,2021,55
21031,ITD57,9,PFPM,X1033,2022,54
21032,ITD57,9,PFPM,X1033,2023,62
21033,ITD57,9,PFPM,X1045,2019,1
21034,ITD57,9,PFPM,X1045,2021,1
21035,ITD57,9,PFPM,X1048,2019,49
21036,ITD57,9,PFPM,X1048,2020,45
21037,ITD57,9,PFPM,X1048,2021,52
21038,ITD57,9,PFPM,X1048,2022,50
21039,ITD57,9,PFPM,X1048,2023,61
21040,ITD57,9,PSA,IT,2019,1
21041,ITD57,9,PSA,IT,2021,1
21042,ITD57,9,PSA,IT,2022,6
21043,ITD57,9,PSA,IT,2023,5
21044,ITD57,9,PSA,X1033,2019,5
21045,ITD57,9,PSA,X1033,2020,1
21046,ITD57,9,PSA,X1033,2021,1
21047,ITD57,9,PSA,X1033,2022,6
21048,ITD57,9,PSA,X1033,2023,7
21049,ITD57,9,PSA,X1047,2019,4
21050,ITD57,9,PSA,X1047,2020,1
21051,ITD57,9,PSA,X1047,2023,2
21052,ITD57,9,TOTAL,IT,2019,4741
21053,ITD57,9,TOTAL,IT,2020,5138
21054,ITD57,9,TOTAL,IT,2021,5085
21055,ITD57,9,TOTAL,IT,2022,5010
21056,ITD57,9,TOTAL,IT,2023,4650
21057,ITD57,9,TOTAL,X1033,2019,4875
21058,ITD57,9,TOTAL,X1033,2020,5260
21059,ITD57,9,TOTAL,X1033,2021,5257
21060,ITD57,9,TOTAL,X1033,2022,5161
21061,ITD57,9,TOTAL,X1033,2023,4812
21062,ITD57,9,TOTAL,X1045,2019,20
21063,ITD57,9,TOTAL,X1045,2020,13
21064,ITD57,9,TOTAL,X1045,2021,19
21065,ITD57,9,TOTAL,X1045,2022,18
21066,ITD57,9,TOTAL,X1045,2023,22
21067,ITD57,9,TOTAL,X1046,2019,28
21068,ITD57,9,TOTAL,X1046,2020,27
21069,ITD57,9,TOTAL,X1046,2021,38
21070,ITD57,9,TOTAL,X1046,2022,31
21071,ITD57,9,TOTAL,X1046,2023,39
21072,ITD57,9,TOTAL,X1047,2019,12
21073,ITD57,9,TOTAL,X1047,2020,3
21074,ITD57,9,TOTAL,X1047,2021,7
21075,ITD57,9,TOTAL,X1047,2022,5
21076,ITD57,9,TOTAL,X1047,2023,6
21077,ITD57,9,TOTAL,X1048,2019,74
21078,ITD57,9,TOTAL,X1048,2020,79
21079,ITD57,9,TOTAL,X1048,2021,108
21080,ITD57,9,TOTAL,X1048,2022,97
21081,ITD57,9,TOTAL,X1048,2023,95
21082,ITD58,1,EUPFPM,X1033,2019,13
21083,ITD58,1,EUPFPM,X1033,2020,6
21084,ITD58,1,EUPFPM,X1033,2021,15
21085,ITD58,1,EUPFPM,X1033,2022,8
21086,ITD58,1,EUPFPM,X1033,2023,17
21087,ITD58,1,EUPFPM,X1046,2019,13
21088,ITD58,1,EUPFPM,X1046,2020,6
21089,ITD58,1,EUPFPM,X1046,2021,15
21090,ITD58,1,EUPFPM,X1046,2022,8
21091,ITD58,1,EUPFPM,X1046,2023,17
21092,ITD58,1,EUPSA,X1033,2019,3
21093,ITD58,1,EUPSA,X1033,2020,2
21094,ITD58,1,EUPSA,X1033,2021,2
21095,ITD58,1,EUPSA,X1033,2022,2
21096,ITD58,1,EUPSA,X1033,2023,2
21097,ITD58,1,EUPSA,X1045,2019,3
21098,ITD58,1,EUPSA,X1045,2020,1
21099,ITD58,1,EUPSA,X1045,2021,1
21100,ITD58,1,EUPSA,X1045,2022,2
21101,ITD58,1,EUPSA,X1045,2023,2
21102,ITD58,1,EUPSA,X1048,2020,1
21103,ITD58,1,EUPSA,X1048,2021,1
21104,ITD58,1,IT,IT,2019,2009
21105,ITD58,1,IT,IT,2020,2329
21106,ITD58,1,IT,IT,2021,2367
21107,ITD58,1,IT,IT,2022,2220
21108,ITD58,1,IT,IT,2023,2073
21109,ITD58,1,IT,X1033,2019,2023
21110,ITD58,1,IT,X1033,2020,2349
21111,ITD58,1,IT,X1033,2021,2396
21112,ITD58,1,IT,X1033,2022,2244
21113,ITD58,1,IT,X1033,2023,2099
21114,ITD58,1,IT,X1045,2019,5
21115,ITD58,1,IT,X1045,2020,3
21116,ITD58,1,IT,X1045,2021,8
21117,ITD58,1,IT,X1045,2022,4
21118,ITD58,1,IT,X1045,2023,10
21119,ITD58,1,IT,X1046,2020,2
21120,ITD58,1,IT,X1046,2022,2
21121,ITD58,1,IT,X1046,2023,2
21122,ITD58,1,IT,X1047,2020,3
21123,ITD58,1,IT,X1047,2021,5
21124,ITD58,1,IT,X1047,2022,5
21125,ITD58,1,IT,X1047,2023,3
21126,ITD58,1,IT,X1048,2019,9
21127,ITD58,1,IT,X1048,2020,12
21128,ITD58,1,IT,X1048,2021,16
21129,ITD58,1,IT,X1048,2022,13
21130,ITD58,1,IT,X1048,2023,11
21131,ITD58,1,PFPM,IT,2019,3
21132,ITD58,1,PFPM,IT,2021,5
21133,ITD58,1,PFPM,X1033,2019,14
21134,ITD58,1,PFPM,X1033,2020,26
21135,ITD58,1,PFPM,X1033,2021,40
21136,ITD58,1,PFPM,X1033,2022,23
21137,ITD58,1,PFPM,X1033,2023,24
21138,ITD58,1,PFPM,X1045,2020,1
21139,ITD58,1,PFPM,X1048,2019,11
21140,ITD58,1,PFPM,X1048,2020,25
21141,ITD58,1,PFPM,X1048,2021,35
21142,ITD58,1,PFPM,X1048,2022,23
21143,ITD58,1,PFPM,X1048,2023,24
21144,ITD58,1,PSA,IT,2020,1
21145,ITD58,1,PSA,IT,2022,1
21146,ITD58,1,PSA,X1033,2020,1
21147,ITD58,1,PSA,X1033,2021,1
21148,ITD58,1,PSA,X1033,2022,1
21149,ITD58,1,PSA,X1047,2021,1
21150,ITD58,1,TOTAL,IT,2019,2012
21151,ITD58,1,TOTAL,IT,2020,2330
21152,ITD58,1,TOTAL,IT,2021,2372
21153,ITD58,1,TOTAL,IT,2022,2221
21154,ITD58,1,TOTAL,IT,2023,2073
21155,ITD58,1,TOTAL,X1033,2019,2053
21156,ITD58,1,TOTAL,X1033,2020,2384
21157,ITD58,1,TOTAL,X1033,2021,2454
21158,ITD58,1,TOTAL,X1033,2022,2278
21159,ITD58,1,TOTAL,X1033,2023,2142
